26848, -18785, 41223039
17869, -27466, 41227108
6294, -32157, 41231177
-6195, -32176, 41235246
-17784, -27521, 41239315
-26790, -18868, 41243384
-31903, -7473, 41247453
-32382, 5007, 41251522
-28157, 16759, 41255591
-19841, 26077, 41259660
-8642, 31607, 41263729
3811, 32545, 41267798
15712, 28755, 41271867
25329, 20787, 41275936
31267, 9800, 41280005
32663, -2611, 41284074
29313, -14643, 41288143
21705, -24547, 41292212
10944, -30885, 41296281
-1407, -32737, 41300350
-13554, -29832, 41304419
-23731, -22594, 41308488
-30462, -12074, 41312557
-32766, 201, 41316626
-30311, 12446, 41320695
-23452, 22884, 41324764
-13187, 29997, 41328833
-1005, 32752, 41332902
11322, 30749, 41336971
22005, 24279, 41341040
29491, 14282, 41345109
32692, 2210, 41349178
31145, -10183, 41353247
25072, -21096, 41357316
15358, -28945, 41361385
3412, -32589, 41365454
-9030, -31498, 41369523
-20159, -25832, 41373592
-28360, -16413, 41377661
-32441, -4609, 41381730
-31809, 7864, 41385799
-26556, 19195, 41389868
-17445, 27737, 41393937
-5800, 32250, 41398006
6688, 32077, 41402075
18204, 27245, 41406144
27076, 18454, 41410213
32014, 6983, 41414282
32302, -5503, 41418351
27896, -17189, 41422420
19438, -26378, 41426489
8157, -31736, 41430558
-4310, -32482, 41434627
-16151, -28510, 41438696
-25645, -20396, 41442765
-31414, -9319, 41446834
-32619, 3112, 41450903
-29085, 15090, 41454972
-21326, 24877, 41459041
-10469, 31050, 41463110
1909, 32711, 41467179
14010, 29621, 41471248
24075, 22227, 41475317
30643, 11605, 41479386
32759, -704, 41483455
30117, -12910, 41487524
23099, -23241, 41491593
12725, -30195, 41495662
503, -32763, 41499731
-11793, -30571, 41503800
-22375, -23938, 41507869
-29706, -13828, 41511938
-32722, -1708, 41516007
-30985, 10659, 41520076
-24746, 21479, 41524145
-14912, 29177, 41528214
-2911, 32637, 41532283
9512, 31356, 41536352
20553, 25519, 41540421
28609, 15976, 41544490
32508, 4111, 41548559
31685, -8351, 41552628
26259, -19600, 41556697
17018, -28001, 41560766
5305, -32335, 41564835
-7179, -31971, 41568904
-18620, -26962, 41572973
-27356, -18037, 41577042
-32118, -6491, 41581111
-32213, 5998, 41585180
-27629, 17615, 41589249
-19032, 26674, 41593318
-7669, 31857, 41597387
4808, 32412, 41601456
16586, 28259, 41605525
25955, 20000, 41609594
31553, 8836, 41613663
32567, -3612, 41617732
28850, -15535, 41621801
20942, -25201, 41625870
9992, -31206, 41629939
-2410, -32678, 41634008
-14462, -29403, 41638077
-24413, -21856, 41642146
-30818, -11133, 41646215
-32745, 1206, 41650284
-29915, 13370, 41654353
-22739, 23592, 41658422
-12260, 30387, 41662491
0, 32767, 41666560
12260, 30387, 41670629
22739, 23592, 41674698
29915, 13370, 41678767
32745, 1206, 41682836
30818, -11133, 41686905
24413, -21856, 41690974
14462, -29403, 41695043
2410, -32678, 41699112
-9992, -31206, 41703181
-20942, -25201, 41707250
-28850, -15535, 41711319
-32567, -3612, 41715388
-31553, 8836, 41719457
-25955, 20000, 41723526
-16586, 28259, 41727595
-4808, 32412, 41731664
7669, 31857, 41735733
19032, 26674, 41739802
27629, 17615, 41743871
32213, 5998, 41747940
32118, -6491, 41752009
27356, -18037, 41756078
18620, -26962, 41760147
7179, -31971, 41764216
-5305, -32335, 41768285
-17018, -28001, 41772354
-26259, -19600, 41776423
-31685, -8351, 41780492
-32508, 4111, 41784561
-28609, 15976, 41788630
-20553, 25519, 41792699
-9512, 31356, 41796768
2911, 32637, 41800837
14912, 29177, 41804906
24746, 21479, 41808975
30985, 10659, 41813044
32722, -1708, 41817113
29706, -13828, 41821182
22375, -23938, 41825251
11793, -30571, 41829320
-503, -32763, 41833389
-12725, -30195, 41837458
-23099, -23241, 41841527
-30117, -12910, 41845596
-32759, -704, 41849665
-30643, 11605, 41853734
-24075, 22227, 41857803
-14010, 29621, 41861872
-1909, 32711, 41865941
10469, 31050, 41870010
21326, 24877, 41874079
29085, 15090, 41878148
32619, 3112, 41882217
31414, -9319, 41886286
25645, -20396, 41890355
16151, -28510, 41894424
4310, -32482, 41898493
-8157, -31736, 41902562
-19438, -26378, 41906631
-27896, -17189, 41910700
-32302, -5503, 41914769
-32014, 6983, 41918838
-27076, 18454, 41922907
-18204, 27245, 41926976
-6688, 32077, 41931045
5800, 32250, 41935114
17445, 27737, 41939183
26556, 19195, 41943252
31809, 7864, 41947321
32441, -4609, 41951390
28360, -16413, 41955459
20159, -25832, 41959528
9030, -31498, 41963597
-3412, -32589, 41967666
-15358, -28945, 41971735
-25072, -21096, 41975804
-31145, -10183, 41979873
-32692, 2210, 41983942
-29491, 14282, 41988011
-22005, 24279, 41992080
-11322, 30749, 41996149
1005, 32752, 42000218
13187, 29997, 42004287
23452, 22884, 42008356
30311, 12446, 42012425
32766, 201, 42016494
30462, -12074, 42020563
23731, -22594, 42024632
13554, -29832, 42028701
1407, -32737, 42032770
-10944, -30885, 42036839
-21705, -24547, 42040908
-29313, -14643, 42044977
-32663, -2611, 42049046
-31267, 9800, 42053115
-25329, 20787, 42057184
-15712, 28755, 42061253
-3811, 32545, 42065322
8642, 31607, 42069391
19841, 26077, 42073460
28157, 16759, 42077529
32382, 5007, 42081598
31903, -7473, 42085667
26790, -18868, 42089736
17784, -27521, 42093805
6195, -32176, 42097874
-6294, -32157, 42101943
-17869, -27466, 42106012
-26848, -18785, 42110081
-31926, -7375, 42114150
-32367, 5106, 42118219
-28105, 16846, 42122288
-19761, 26138, 42126357
-8545, 31633, 42130426
3911, 32533, 42134495
15800, 28706, 42138564
25393, 20709, 42142633
31297, 9704, 42146702
32655, -2711, 42150771
29268, -14732, 42154840
21630, -24613, 42158909
10849, -30919, 42162978
-1507, -32732, 42167047
-13645, -29791, 42171116
-23801, -22521, 42175185
-30498, -11980, 42179254
-32766, 302, 42183323
-30273, 12539, 42187392
-23382, 22956, 42191461
-13094, 30037, 42195530
-905, 32755, 42199599
11417, 30714, 42203668
22079, 24211, 42207737
29534, 14191, 42211806
32699, 2110, 42215875
31113, -10278, 42219944
25007, -21173, 42224013
15269, -28992, 42228082
3312, -32599, 42232151
-9126, -31470, 42236220
-20238, -25770, 42240289
-28411, -16325, 42244358
-32455, -4509, 42248427
-31785, 7962, 42252496
-26497, 19276, 42256565
-17360, 27790, 42260634
-5701, 32267, 42264703
6786, 32057, 42268772
18288, 27189, 42272841
27133, 18371, 42276910
32036, 6885, 42280979
32285, -5602, 42285048
27843, -17275, 42289117
19357, -26438, 42293186
8059, -31760, 42297255
-4410, -32469, 42301324
-16238, -28460, 42305393
-25708, -20317, 42309462
-31442, -9223, 42313531
-32609, 3212, 42317600
-29039, 15180, 42321669
-21250, 24942, 42325738
-10374, 31082, 42329807
2009, 32705, 42333876
14101, 29578, 42337945
24143, 22154, 42342014
30679, 11511, 42346083
32757, -804, 42350152
30077, -13002, 42354221
23027, -23311, 42358290
12632, -30234, 42362359
402, -32765, 42366428
-11886, -30535, 42370497
-22448, -23870, 42374566
-29749, -13736, 42378635
-32728, -1608, 42382704
-30952, 10754, 42386773
-24680, 21554, 42390842
-14822, 29223, 42394911
-2811, 32646, 42398980
9608, 31327, 42403049
20631, 25456, 42407118
28658, 15888, 42411187
32521, 4011, 42415256
31659, -8448, 42419325
26198, -19680, 42423394
16932, -28053, 42427463
5205, -32351, 42431532
-7277, -31949, 42435601
-18703, -26905, 42439670
-27411, -17953, 42443739
-32137, -6393, 42447808
-32195, 6096, 42451877
-27575, 17700, 42455946
-18950, 26732, 42460015
-7571, 31880, 42464084
4907, 32397, 42468153
16673, 28208, 42472222
26016, 19921, 42476291
31580, 8739, 42480360
32556, -3712, 42484429
28803, -15623, 42488498
20865, -25265, 42492567
9896, -31237, 42496636
-2511, -32671, 42500705
-14553, -29358, 42504774
-24480, -21781, 42508843
-30852, -11039, 42512912
-32741, 1307, 42516981
-29874, 13462, 42521050
-22667, 23662, 42525119
-12167, 30424, 42529188
101, 32767, 42533257
12353, 30349, 42537326
22812, 23522, 42541395
29956, 13279, 42545464
32748, 1106, 42549533
30783, -11228, 42553602
24346, -21930, 42557671
14372, -29447, 42561740
2310, -32685, 42565809
-10087, -31176, 42569878
-21019, -25137, 42573947
-28898, -15446, 42578016
-32578, -3512, 42582085
-31526, 8933, 42586154
-25893, 20080, 42590223
-16499, 28310, 42594292
-4708, 32427, 42598361
7767, 31833, 42602430
19113, 26615, 42606499
27683, 17530, 42610568
32232, 5899, 42614637
32098, -6590, 42618706
27300, -18121, 42622775
18537, -27019, 42626844
7081, -31993, 42630913
-5404, -32318, 42634982
-17104, -27949, 42639051
-26319, -19519, 42643120
-31710, -8254, 42647189
-32495, 4210, 42651258
-28560, 16063, 42655327
-20475, 25582, 42659396
-9416, 31385, 42663465
3012, 32628, 42667534
15001, 29131, 42671603
24811, 21403, 42675672
31017, 10564, 42679741
32717, -1809, 42683810
29664, -13919, 42687879
22301, -24007, 42691948
11699, -30607, 42696017
-603, -32761, 42700086
-12817, -30156, 42704155
-23170, -23170, 42708224
-30156, -12817, 42712293
-32761, -603, 42716362
-30607, 11699, 42720431
-24007, 22301, 42724500
-13919, 29664, 42728569
-1809, 32717, 42732638
10564, 31017, 42736707
21403, 24811, 42740776
29131, 15001, 42744845
32628, 3012, 42748914
31385, -9416, 42752983
25582, -20475, 42757052
16063, -28560, 42761121
4210, -32495, 42765190
-8254, -31710, 42769259
-19519, -26319, 42773328
-27949, -17104, 42777397
-32318, -5404, 42781466
-31993, 7081, 42785535
-27019, 18537, 42789604
-18121, 27300, 42793673
-6590, 32098, 42797742
5899, 32232, 42801811
17530, 27683, 42805880
26615, 19113, 42809949
31833, 7767, 42814018
32427, -4708, 42818087
28310, -16499, 42822156
20080, -25893, 42826225
8933, -31526, 42830294
-3512, -32578, 42834363
-15446, -28898, 42838432
-25137, -21019, 42842501
-31176, -10087, 42846570
-32685, 2310, 42850639
-29447, 14372, 42854708
-21930, 24346, 42858777
-11228, 30783, 42862846
1106, 32748, 42866915
13279, 29956, 42870984
23522, 22812, 42875053
30349, 12353, 42879122
32767, 101, 42883191
30424, -12167, 42887260
23662, -22667, 42891329
13462, -29874, 42895398
1307, -32741, 42899467
-11039, -30852, 42903536
-21781, -24480, 42907605
-29358, -14553, 42911674
-32671, -2511, 42915743
-31237, 9896, 42919812
-25265, 20865, 42923881
-15623, 28803, 42927950
-3712, 32556, 42932019
8739, 31580, 42936088
19921, 26016, 42940157
28208, 16673, 42944226
32397, 4907, 42948295
31880, -7571, 42952364
26732, -18950, 42956433
17700, -27575, 42960502
6096, -32195, 42964571
-6393, -32137, 42968640
-17953, -27411, 42972709
-26905, -18703, 42976778
-31949, -7277, 42980847
-32351, 5205, 42984916
-28053, 16932, 42988985
-19680, 26198, 42993054
-8448, 31659, 42997123
4011, 32521, 43001192
15888, 28658, 43005261
25456, 20631, 43009330
31327, 9608, 43013399
32646, -2811, 43017468
29223, -14822, 43021537
21554, -24680, 43025606
10754, -30952, 43029675
-1608, -32728, 43033744
-13736, -29749, 43037813
-23870, -22448, 43041882
-30535, -11886, 43045951
-32765, 402, 43050020
-30234, 12632, 43054089
-23311, 23027, 43058158
-13002, 30077, 43062227
-804, 32757, 43066296
11511, 30679, 43070365
22154, 24143, 43074434
29578, 14101, 43078503
32705, 2009, 43082572
31082, -10374, 43086641
24942, -21250, 43090710
15180, -29039, 43094779
3212, -32609, 43098848
-9223, -31442, 43102917
-20317, -25708, 43106986
-28460, -16238, 43111055
-32469, -4410, 43115124
-31760, 8059, 43119193
-26438, 19357, 43123262
-17275, 27843, 43127331
-5602, 32285, 43131400
6885, 32036, 43135469
18371, 27133, 43139538
27189, 18288, 43143607
32057, 6786, 43147676
32267, -5701, 43151745
27790, -17360, 43155814
19276, -26497, 43159883
7962, -31785, 43163952
-4509, -32455, 43168021
-16325, -28411, 43172090
-25770, -20238, 43176159
-31470, -9126, 43180228
-32599, 3312, 43184297
-28992, 15269, 43188366
-21173, 25007, 43192435
-10278, 31113, 43196504
2110, 32699, 43200573
14191, 29534, 43204642
24211, 22079, 43208711
30714, 11417, 43212780
32755, -905, 43216849
30037, -13094, 43220918
22956, -23382, 43224987
12539, -30273, 43229056
302, -32766, 43233125
-11980, -30498, 43237194
-22521, -23801, 43241263
-29791, -13645, 43245332
-32732, -1507, 43249401
-30919, 10849, 43253470
-24613, 21630, 43257539
-14732, 29268, 43261608
-2711, 32655, 43265677
9704, 31297, 43269746
20709, 25393, 43273815
28706, 15800, 43277884
32533, 3911, 43281953
31633, -8545, 43286022
26138, -19761, 43290091
16846, -28105, 43294160
5106, -32367, 43298229
-7375, -31926, 43302298
-18785, -26848, 43306367
-27466, -17869, 43310436
-32157, -6294, 43314505
-32176, 6195, 43318574
-27521, 17784, 43322643
-18868, 26790, 43326712
-7473, 31903, 43330781
5007, 32382, 43334850
16759, 28157, 43338919
26077, 19841, 43342988
31607, 8642, 43347057
32545, -3811, 43351126
28755, -15712, 43355195
20787, -25329, 43359264
9800, -31267, 43363333
-2611, -32663, 43367402
-14643, -29313, 43371471
-24547, -21705, 43375540
-30885, -10944, 43379609
-32737, 1407, 43383678
-29832, 13554, 43387747
-22594, 23731, 43391816
-12074, 30462, 43395885
201, 32766, 43399954
12446, 30311, 43404023
22884, 23452, 43408092
29997, 13187, 43412161
32752, 1005, 43416230
30749, -11322, 43420299
24279, -22005, 43424368
14282, -29491, 43428437
2210, -32692, 43432506
-10183, -31145, 43436575
-21096, -25072, 43440644
-28945, -15358, 43444713
-32589, -3412, 43448782
-31498, 9030, 43452851
-25832, 20159, 43456920
-16413, 28360, 43460989
-4609, 32441, 43465058
7864, 31809, 43469127
19195, 26556, 43473196
27737, 17445, 43477265
32250, 5800, 43481334
32077, -6688, 43485403
27245, -18204, 43489472
18454, -27076, 43493541
6983, -32014, 43497610
-5503, -32302, 43501679
-17189, -27896, 43505748
-26378, -19438, 43509817
-31736, -8157, 43513886
-32482, 4310, 43517955
-28510, 16151, 43522024
-20396, 25645, 43526093
-9319, 31414, 43530162
3112, 32619, 43534231
15090, 29085, 43538300
24877, 21326, 43542369
31050, 10469, 43546438
32711, -1909, 43550507
29621, -14010, 43554576
22227, -24075, 43558645
11605, -30643, 43562714
-704, -32759, 43566783
-12910, -30117, 43570852
-23241, -23099, 43574921
-30195, -12725, 43578990
-32763, -503, 43583059
-30571, 11793, 43587128
-23938, 22375, 43591197
-13828, 29706, 43595266
-1708, 32722, 43599335
10659, 30985, 43603404
21479, 24746, 43607473
29177, 14912, 43611542
32637, 2911, 43615611
31356, -9512, 43619680
25519, -20553, 43623749
15976, -28609, 43627818
4111, -32508, 43631887
-8351, -31685, 43635956
-19600, -26259, 43640025
-28001, -17018, 43644094
-32335, -5305, 43648163
-31971, 7179, 43652232
-26962, 18620, 43656301
-18037, 27356, 43660370
-6491, 32118, 43664439
5998, 32213, 43668508
17615, 27629, 43672577
26674, 19032, 43676646
31857, 7669, 43680715
32412, -4808, 43684784
28259, -16586, 43688853
20000, -25955, 43692922
8836, -31553, 43696991
-3612, -32567, 43701060
-15535, -28850, 43705129
-25201, -20942, 43709198
-31206, -9992, 43713267
-32678, 2410, 43717336
-29403, 14462, 43721405
-21856, 24413, 43725474
-11133, 30818, 43729543
1206, 32745, 43733612
13370, 29915, 43737681
23592, 22739, 43741750
30387, 12260, 43745819
32767, 0, 43749888
30387, -12260, 43753957
23592, -22739, 43758026
13370, -29915, 43762095
1206, -32745, 43766164
-11133, -30818, 43770233
-21856, -24413, 43774302
-29403, -14462, 43778371
-32678, -2410, 43782440
-31206, 9992, 43786509
-25201, 20942, 43790578
-15535, 28850, 43794647
-3612, 32567, 43798716
8836, 31553, 43802785
20000, 25955, 43806854
28259, 16586, 43810923
32412, 4808, 43814992
31857, -7669, 43819061
26674, -19032, 43823130
17615, -27629, 43827199
5998, -32213, 43831268
-6491, -32118, 43835337
-18037, -27356, 43839406
-26962, -18620, 43843475
-31971, -7179, 43847544
-32335, 5305, 43851613
-28001, 17018, 43855682
-19600, 26259, 43859751
-8351, 31685, 43863820
4111, 32508, 43867889
15976, 28609, 43871958
25519, 20553, 43876027
31356, 9512, 43880096
32637, -2911, 43884165
29177, -14912, 43888234
21479, -24746, 43892303
10659, -30985, 43896372
-1708, -32722, 43900441
-13828, -29706, 43904510
-23938, -22375, 43908579
-30571, -11793, 43912648
-32763, 503, 43916717
-30195, 12725, 43920786
-23241, 23099, 43924855
-12910, 30117, 43928924
-704, 32759, 43932993
11605, 30643, 43937062
22227, 24075, 43941131
29621, 14010, 43945200
32711, 1909, 43949269
31050, -10469, 43953338
24877, -21326, 43957407
15090, -29085, 43961476
3112, -32619, 43965545
-9319, -31414, 43969614
-20396, -25645, 43973683
-28510, -16151, 43977752
-32482, -4310, 43981821
-31736, 8157, 43985890
-26378, 19438, 43989959
-17189, 27896, 43994028
-5503, 32302, 43998097
6983, 32014, 44002166
18454, 27076, 44006235
27245, 18204, 44010304
32077, 6688, 44014373
32250, -5800, 44018442
27737, -17445, 44022511
19195, -26556, 44026580
7864, -31809, 44030649
-4609, -32441, 44034718
-16413, -28360, 44038787
-25832, -20159, 44042856
-31498, -9030, 44046925
-32589, 3412, 44050994
-28945, 15358, 44055063
-21096, 25072, 44059132
-10183, 31145, 44063201
2210, 32692, 44067270
14282, 29491, 44071339
24279, 22005, 44075408
30749, 11322, 44079477
32752, -1005, 44083546
29997, -13187, 44087615
22884, -23452, 44091684
12446, -30311, 44095753
201, -32766, 44099822
-12074, -30462, 44103891
-22594, -23731, 44107960
-29832, -13554, 44112029
-32737, -1407, 44116098
-30885, 10944, 44120167
-24547, 21705, 44124236
-14643, 29313, 44128305
-2611, 32663, 44132374
9800, 31267, 44136443
20787, 25329, 44140512
28755, 15712, 44144581
32545, 3811, 44148650
31607, -8642, 44152719
26077, -19841, 44156788
16759, -28157, 44160857
5007, -32382, 44164926
-7473, -31903, 44168995
-18868, -26790, 44173064
-27521, -17784, 44177133
-32176, -6195, 44181202
-32157, 6294, 44185271
-27466, 17869, 44189340
-18785, 26848, 44193409
-7375, 31926, 44197478
5106, 32367, 44201547
16846, 28105, 44205616
26138, 19761, 44209685
31633, 8545, 44213754
32533, -3911, 44217823
28706, -15800, 44221892
20709, -25393, 44225961
9704, -31297, 44230030
-2711, -32655, 44234099
-14732, -29268, 44238168
-24613, -21630, 44242237
-30919, -10849, 44246306
-32732, 1507, 44250375
-29791, 13645, 44254444
-22521, 23801, 44258513
-11980, 30498, 44262582
302, 32766, 44266651
12539, 30273, 44270720
22956, 23382, 44274789
30037, 13094, 44278858
32755, 905, 44282927
30714, -11417, 44286996
24211, -22079, 44291065
14191, -29534, 44295134
2110, -32699, 44299203
-10278, -31113, 44303272
-21173, -25007, 44307341
-28992, -15269, 44311410
-32599, -3312, 44315479
-31470, 9126, 44319548
-25770, 20238, 44323617
-16325, 28411, 44327686
-4509, 32455, 44331755
7962, 31785, 44335824
19276, 26497, 44339893
27790, 17360, 44343962
32267, 5701, 44348031
32057, -6786, 44352100
27189, -18288, 44356169
18371, -27133, 44360238
6885, -32036, 44364307
-5602, -32285, 44368376
-17275, -27843, 44372445
-26438, -19357, 44376514
-31760, -8059, 44380583
-32469, 4410, 44384652
-28460, 16238, 44388721
-20317, 25708, 44392790
-9223, 31442, 44396859
3212, 32609, 44400928
15180, 29039, 44404997
24942, 21250, 44409066
31082, 10374, 44413135
32705, -2009, 44417204
29578, -14101, 44421273
22154, -24143, 44425342
11511, -30679, 44429411
-804, -32757, 44433480
-13002, -30077, 44437549
-23311, -23027, 44441618
-30234, -12632, 44445687
-32765, -402, 44449756
-30535, 11886, 44453825
-23870, 22448, 44457894
-13736, 29749, 44461963
-1608, 32728, 44466032
10754, 30952, 44470101
21554, 24680, 44474170
29223, 14822, 44478239
32646, 2811, 44482308
31327, -9608, 44486377
25456, -20631, 44490446
15888, -28658, 44494515
4011, -32521, 44498584
-8448, -31659, 44502653
-19680, -26198, 44506722
-28053, -16932, 44510791
-32351, -5205, 44514860
-31949, 7277, 44518929
-26905, 18703, 44522998
-17953, 27411, 44527067
-6393, 32137, 44531136
6096, 32195, 44535205
17700, 27575, 44539274
26732, 18950, 44543343
31880, 7571, 44547412
32397, -4907, 44551481
28208, -16673, 44555550
19921, -26016, 44559619
8739, -31580, 44563688
-3712, -32556, 44567757
-15623, -28803, 44571826
-25265, -20865, 44575895
-31237, -9896, 44579964
-32671, 2511, 44584033
-29358, 14553, 44588102
-21781, 24480, 44592171
-11039, 30852, 44596240
1307, 32741, 44600309
13462, 29874, 44604378
23662, 22667, 44608447
30424, 12167, 44612516
32767, -101, 44616585
30349, -12353, 44620654
23522, -22812, 44624723
13279, -29956, 44628792
1106, -32748, 44632861
-11228, -30783, 44636930
-21930, -24346, 44640999
-29447, -14372, 44645068
-32685, -2310, 44649137
-31176, 10087, 44653206
-25137, 21019, 44657275
-15446, 28898, 44661344
-3512, 32578, 44665413
8933, 31526, 44669482
20080, 25893, 44673551
28310, 16499, 44677620
32427, 4708, 44681689
31833, -7767, 44685758
26615, -19113, 44689827
17530, -27683, 44693896
5899, -32232, 44697965
-6590, -32098, 44702034
-18121, -27300, 44706103
-27019, -18537, 44710172
-31993, -7081, 44714241
-32318, 5404, 44718310
-27949, 17104, 44722379
-19519, 26319, 44726448
-8254, 31710, 44730517
4210, 32495, 44734586
16063, 28560, 44738655
25582, 20475, 44742724
31385, 9416, 44746793
32628, -3012, 44750862
29131, -15001, 44754931
21403, -24811, 44759000
10564, -31017, 44763069
-1809, -32717, 44767138
-13919, -29664, 44771207
-24007, -22301, 44775276
-30607, -11699, 44779345
-32761, 603, 44783414
-30156, 12817, 44787483
-23170, 23170, 44791552
-12817, 30156, 44795621
-603, 32761, 44799690
11699, 30607, 44803759
22301, 24007, 44807828
29664, 13919, 44811897
32717, 1809, 44815966
31017, -10564, 44820035
24811, -21403, 44824104
15001, -29131, 44828173
3012, -32628, 44832242
-9416, -31385, 44836311
-20475, -25582, 44840380
-28560, -16063, 44844449
-32495, -4210, 44848518
-31710, 8254, 44852587
-26319, 19519, 44856656
-17104, 27949, 44860725
-5404, 32318, 44864794
7081, 31993, 44868863
18537, 27019, 44872932
27300, 18121, 44877001
32098, 6590, 44881070
32232, -5899, 44885139
27683, -17530, 44889208
19113, -26615, 44893277
7767, -31833, 44897346
-4708, -32427, 44901415
-16499, -28310, 44905484
-25893, -20080, 44909553
-31526, -8933, 44913622
-32578, 3512, 44917691
-28898, 15446, 44921760
-21019, 25137, 44925829
-10087, 31176, 44929898
2310, 32685, 44933967
14372, 29447, 44938036
24346, 21930, 44942105
30783, 11228, 44946174
32748, -1106, 44950243
29956, -13279, 44954312
22812, -23522, 44958381
12353, -30349, 44962450
101, -32767, 44966519
-12167, -30424, 44970588
-22667, -23662, 44974657
-29874, -13462, 44978726
-32741, -1307, 44982795
-30852, 11039, 44986864
-24480, 21781, 44990933
-14553, 29358, 44995002
-2511, 32671, 44999071
9896, 31237, 45003140
20865, 25265, 45007209
28803, 15623, 45011278
32556, 3712, 45015347
31580, -8739, 45019416
26016, -19921, 45023485
16673, -28208, 45027554
4907, -32397, 45031623
-7571, -31880, 45035692
-18950, -26732, 45039761
-27575, -17700, 45043830
-32195, -6096, 45047899
-32137, 6393, 45051968
-27411, 17953, 45056037
-18703, 26905, 45060106
-7277, 31949, 45064175
5205, 32351, 45068244
16932, 28053, 45072313
26198, 19680, 45076382
31659, 8448, 45080451
32521, -4011, 45084520
28658, -15888, 45088589
20631, -25456, 45092658
9608, -31327, 45096727
-2811, -32646, 45100796
-14822, -29223, 45104865
-24680, -21554, 45108934
-30952, -10754, 45113003
-32728, 1608, 45117072
-29749, 13736, 45121141
-22448, 23870, 45125210
-11886, 30535, 45129279
402, 32765, 45133348
12632, 30234, 45137417
23027, 23311, 45141486
30077, 13002, 45145555
32757, 804, 45149624
30679, -11511, 45153693
24143, -22154, 45157762
14101, -29578, 45161831
2009, -32705, 45165900
-10374, -31082, 45169969
-21250, -24942, 45174038
-29039, -15180, 45178107
-32609, -3212, 45182176
-31442, 9223, 45186245
-25708, 20317, 45190314
-16238, 28460, 45194383
-4410, 32469, 45198452
8059, 31760, 45202521
19357, 26438, 45206590
27843, 17275, 45210659
32285, 5602, 45214728
32036, -6885, 45218797
27133, -18371, 45222866
18288, -27189, 45226935
6786, -32057, 45231004
-5701, -32267, 45235073
-17360, -27790, 45239142
-26497, -19276, 45243211
-31785, -7962, 45247280
-32455, 4509, 45251349
-28411, 16325, 45255418
-20238, 25770, 45259487
-9126, 31470, 45263556
3312, 32599, 45267625
15269, 28992, 45271694
25007, 21173, 45275763
31113, 10278, 45279832
32699, -2110, 45283901
29534, -14191, 45287970
22079, -24211, 45292039
11417, -30714, 45296108
-905, -32755, 45300177
-13094, -30037, 45304246
-23382, -22956, 45308315
-30273, -12539, 45312384
-32766, -302, 45316453
-30498, 11980, 45320522
-23801, 22521, 45324591
-13645, 29791, 45328660
-1507, 32732, 45332729
10849, 30919, 45336798
21630, 24613, 45340867
29268, 14732, 45344936
32655, 2711, 45349005
31297, -9704, 45353074
25393, -20709, 45357143
15800, -28706, 45361212
3911, -32533, 45365281
-8545, -31633, 45369350
-19761, -26138, 45373419
-28105, -16846, 45377488
-32367, -5106, 45381557
-31926, 7375, 45385626
-26848, 18785, 45389695
-17869, 27466, 45393764
-6294, 32157, 45397833
6195, 32176, 45401902
17784, 27521, 45405971
26790, 18868, 45410040
31903, 7473, 45414109
32382, -5007, 45418178
28157, -16759, 45422247
19841, -26077, 45426316
8642, -31607, 45430385
-3811, -32545, 45434454
-15712, -28755, 45438523
-25329, -20787, 45442592
-31267, -9800, 45446661
-32663, 2611, 45450730
-29313, 14643, 45454799
-21705, 24547, 45458868
-10944, 30885, 45462937
1407, 32737, 45467006
13554, 29832, 45471075
23731, 22594, 45475144
30462, 12074, 45479213
32766, -201, 45483282
30311, -12446, 45487351
23452, -22884, 45491420
13187, -29997, 45495489
1005, -32752, 45499558
-11322, -30749, 45503627
-22005, -24279, 45507696
-29491, -14282, 45511765
-32692, -2210, 45515834
-31145, 10183, 45519903
-25072, 21096, 45523972
-15358, 28945, 45528041
-3412, 32589, 45532110
9030, 31498, 45536179
20159, 25832, 45540248
28360, 16413, 45544317
32441, 4609, 45548386
31809, -7864, 45552455
26556, -19195, 45556524
17445, -27737, 45560593
5800, -32250, 45564662
-6688, -32077, 45568731
-18204, -27245, 45572800
-27076, -18454, 45576869
-32014, -6983, 45580938
-32302, 5503, 45585007
-27896, 17189, 45589076
-19438, 26378, 45593145
-8157, 31736, 45597214
4310, 32482, 45601283
16151, 28510, 45605352
25645, 20396, 45609421
31414, 9319, 45613490
32619, -3112, 45617559
29085, -15090, 45621628
21326, -24877, 45625697
10469, -31050, 45629766
-1909, -32711, 45633835
-14010, -29621, 45637904
-24075, -22227, 45641973
-30643, -11605, 45646042
-32759, 704, 45650111
-30117, 12910, 45654180
-23099, 23241, 45658249
-12725, 30195, 45662318
-503, 32763, 45666387
11793, 30571, 45670456
22375, 23938, 45674525
29706, 13828, 45678594
32722, 1708, 45682663
30985, -10659, 45686732
24746, -21479, 45690801
14912, -29177, 45694870
2911, -32637, 45698939
-9512, -31356, 45703008
-20553, -25519, 45707077
-28609, -15976, 45711146
-32508, -4111, 45715215
-31685, 8351, 45719284
-26259, 19600, 45723353
-17018, 28001, 45727422
-5305, 32335, 45731491
7179, 31971, 45735560
18620, 26962, 45739629
27356, 18037, 45743698
32118, 6491, 45747767
32213, -5998, 45751836
27629, -17615, 45755905
19032, -26674, 45759974
7669, -31857, 45764043
-4808, -32412, 45768112
-16586, -28259, 45772181
-25955, -20000, 45776250
-31553, -8836, 45780319
-32567, 3612, 45784388
-28850, 15535, 45788457
